Date,Asset,Close_Price,Volume,Market_Cap
2019-01-29,Fund_C,1958.2493137709448,15295,603526051879.5297
2019-01-30,Fund_C,1159.7961600334352,633439,568113553704.1956
2019-01-31,Fund_C,2879.726903645401,975065,557367237402.4857
2019-02-01,Fund_C,3549.314391846127,834468,139122879471.02145
2019-02-02,Fund_C,51.21294638333418,245397,441671370223.9095
2019-02-03,Fund_C,2767.0161309165073,870919,216747038674.1414
2019-02-04,Fund_C,3079.6961913727646,959146,15740179250.086836
2019-02-05,Fund_C,879.2133377539973,759787,571917789915.3241
2019-02-06,Fund_C,1984.014134070189,847104,705030543412.5481
2019-02-07,Fund_C,402.6793007258465,372656,1854939401266.6494
2019-02-08,Fund_C,2999.662035935623,474620,1989648578393.7942
2019-02-09,Fund_C,3397.4512733252423,747966,1159295670134.6516
2019-02-10,Fund_C,477.33729643240935,671957,1802066039443.0735
2019-02-11,Fund_C,3275.018001059697,419396,1236833842058.09
2019-02-12,Fund_C,3097.7021734139075,107973,995658239229.9077
2019-02-13,Fund_C,1420.3076154650444,982080,86323812520.4536
2019-02-14,Fund_C,2776.643643237654,745560,90147649830.61464
2019-02-15,Fund_C,50.1900893825314,38473,62564101166.57391
2019-02-16,Fund_C,3730.6007351406943,787573,301010557459.83466
2019-02-17,Fund_C,2224.0137794680727,769661,154727118874.42746
2019-02-18,Fund_C,2500.338513044898,529943,390162608273.0354
2019-02-19,Fund_C,2675.4046834794394,707610,1038900492927.2598
2019-02-20,Fund_C,2267.4076180125485,372210,1006898527148.6255
2019-02-21,Fund_C,3434.217355780879,850403,689021397292.2212
2019-02-22,Fund_C,2458.322236998599,619426,1332284165053.618
2019-02-23,Fund_C,3635.6519653998666,170229,784455197206.6642
2019-02-24,Fund_C,2350.209907824335,772334,441260181616.5501
2019-02-25,Fund_C,725.933566823238,915116,1384614034589.3313
2019-02-26,Fund_C,3658.5720955652464,26785,1960427890952.716
2019-02-27,Fund_C,2742.428618521118,231183,1621599633703.5618
2019-02-28,Fund_C,2811.994028020447,663748,828689152001.4296
2019-03-01,Fund_C,3942.6529147578267,879672,751960879197.9161
2019-03-02,Fund_C,347.02638912783766,316101,78258780110.10225
2019-03-03,Fund_C,1742.9407980259268,103808,1314488229586.5154
2019-03-04,Fund_C,994.42680229713,296885,446025293410.74164
2019-03-05,Fund_C,2540.1845356189456,102242,1367352518536.4407
2019-03-06,Fund_C,3236.906150804884,229009,1520578606778.9297
2019-03-07,Fund_C,3866.92730012503,263229,1759712334082.2737
2019-03-08,Fund_C,1845.6546224711444,877075,1096951766970.3989
2019-03-09,Fund_C,3155.5620110382865,830188,1660125233654.6726
2019-03-10,Fund_C,3672.353788559499,867407,1446647422099.2593
2019-03-11,Fund_C,2749.1354585167446,780547,706609361388.9183
2019-03-12,Fund_C,1008.7935821765963,615859,213751253977.41483
2019-03-13,Fund_C,2451.023896875776,868043,485097723121.9834
2019-03-14,Fund_C,3881.310588877887,948899,1689311127379.973
2019-03-15,Fund_C,3950.8376240031835,609716,1069309120653.9266
2019-03-16,Fund_C,2587.3213036812735,575584,1331459492327.7205
2019-03-17,Fund_C,3553.6016435943575,385660,1612342274310.7717
2019-03-18,Fund_C,841.3799872019811,868679,1334418641250.2947
2019-03-19,Fund_C,1022.0104895612563,619288,1712253150159.7996
2019-03-20,Fund_C,3813.9060708951956,64927,173632797693.29358
2019-03-21,Fund_C,584.1797332044912,316960,1807390108439.7202
2019-03-22,Fund_C,804.8704304692418,391996,1625431178560.0647
2019-03-23,Fund_C,1711.1669665242043,635044,1806112057288.6147
2019-03-24,Fund_C,2378.857936625734,48972,1461985174075.898
2019-03-25,Fund_C,2435.078014924673,710157,549512742998.29443
2019-03-26,Fund_C,1203.3052342289793,481968,228644814612.39862
2019-03-27,Fund_C,3686.4248969038754,326860,260146637767.2619
2019-03-28,Fund_C,3664.644635051058,342122,998310609914.2756
2019-03-29,Fund_C,1598.6688095568713,431250,782481883004.2831
2019-03-30,Fund_C,1765.4524892496736,436529,1308780636781.7112
2019-03-31,Fund_C,2824.8636114544515,840714,1007052003197.2677
2019-04-01,Fund_C,2668.833790775658,846000,251514674786.53976
2019-04-02,Fund_C,1560.0732090958013,362639,5488777225.859287
2019-04-03,Fund_C,1686.2647935079635,312279,257497978971.19156
2019-04-04,Fund_C,1424.7538265150788,420324,294331148024.8431
2019-04-05,Fund_C,979.7707774655662,486244,1440117130890.3638
2019-04-06,Fund_C,1859.6465335503517,410086,571276801927.4174
2019-04-07,Fund_C,2761.4148210150347,585949,188180239352.74155
2019-04-08,Fund_C,2980.7684859914575,207047,1511002619872.1428
2019-04-09,Fund_C,3126.550910611052,982332,1881031533901.1377
2019-04-10,Fund_C,1530.1914531398297,257569,201864083540.85654
2019-04-11,Fund_C,3070.312177425646,662281,1926155087914.0693
2019-04-12,Fund_C,75.73944698290734,620032,1900579249799.9905
2019-04-13,Fund_C,1934.3472539816846,248785,1046712144416.6615
2019-04-14,Fund_C,3185.9223805241286,20895,592235184177.4053
2019-04-15,Fund_C,2538.676646533346,554503,277046255922.4935
2019-04-16,Fund_C,1922.5493404103054,426572,1647883216289.375
2019-04-17,Fund_C,2596.3359260950792,14461,1209875131091.9575
2019-04-18,Fund_C,3632.4367124372225,131942,1302945936263.1965
2019-04-19,Fund_C,2287.2081124103192,369472,1721892772764.0222
2019-04-20,Fund_C,3209.1554562674196,156328,888444447999.6223
2019-04-21,Fund_C,3923.93376463953,679243,736848708612.236
2019-04-22,Fund_C,2836.9943981984884,49916,1524847089140.4495
2019-04-23,Fund_C,2314.636767361801,374480,595143169067.9949
2019-04-24,Fund_C,198.06949114509402,818103,656523752455.4976
2019-04-25,Fund_C,1529.1876981056207,959431,762801380607.4408
2019-04-26,Fund_C,2283.4987973847174,374755,1712859649122.3657
2019-04-27,Fund_C,3198.9659582388285,890364,1558451752006.826
2019-04-28,Fund_C,1780.5139191079263,171356,583544337570.0211
2019-04-29,Fund_C,3842.230189270855,201091,288081110513.1351
2019-04-30,Fund_C,1123.5853228635158,782563,786193568701.7974
2019-05-01,Fund_C,2991.04042108075,273274,1249478940456.8516
2019-05-02,Fund_C,1705.1740974823035,116703,1352817676435.3718
2019-05-03,Fund_C,1969.6545535353282,72693,401659807964.0022
2019-05-04,Fund_C,3219.883033768489,957630,499554402305.67615
2019-05-05,Fund_C,1220.0502835242369,380415,1860272336931.6257
2019-05-06,Fund_C,432.4076235508154,858107,770734569987.7811
2019-05-07,Fund_C,2105.0095592230373,280455,628971128098.4686
2019-05-08,Fund_C,2138.7387166248077,371151,1391724773245.093
2019-05-09,Fund_C,3198.812700290226,576177,936286300355.1388
2019-05-10,Fund_C,3874.860864616802,105883,494357085622.306
2019-05-11,Fund_C,268.43771099697614,407848,819185012898.4385
2019-05-12,Fund_C,2387.1734212852803,790470,289246357868.9918
2019-05-13,Fund_C,2741.0501947434595,8219,559847837401.4332
2019-05-14,Fund_C,3943.9153354566606,73036,837506634401.0305
2019-05-15,Fund_C,3773.231346393801,674465,1036469769252.0881
2019-05-16,Fund_C,2864.1805206123113,904886,1483573051246.2727
2019-05-17,Fund_C,2111.06817441564,524111,770502239396.985
2019-05-18,Fund_C,688.019493082082,161350,1091863609308.9275
2019-05-19,Fund_C,1567.4973930574488,160067,1902061591383.7976
2019-05-20,Fund_C,2361.2331839757594,265969,1636814267218.6963
2019-05-21,Fund_C,2914.5415665532273,128301,474780641287.64764
2019-05-22,Fund_C,2559.828252042493,24054,427753180467.3377
2019-05-23,Fund_C,2870.7850672195777,700054,1325730300197.3367
2019-05-24,Fund_C,1745.152392979996,42178,1191064539683.314
2019-05-25,Fund_C,2924.127797755486,411004,1094199046844.6362
2019-05-26,Fund_C,617.7779612778909,517675,309187391162.50244
2019-05-27,Fund_C,692.2159314642986,538365,725872679763.5405
2019-05-28,Fund_C,693.1869760263781,191270,1518981701828.757
2019-05-29,Fund_C,3568.9165802913153,163085,1447452558922.037
2019-05-30,Fund_C,350.3345500691062,72694,331182448317.0547
2019-05-31,Fund_C,3215.9580722972296,87341,854292906114.3018
2019-06-01,Fund_C,972.6050472846117,971353,885984305753.7512
2019-06-02,Fund_C,1900.29826495624,694194,1017655075844.0135
2019-06-03,Fund_C,3668.028552089428,600851,922855775740.4337
2019-06-04,Fund_C,2364.4520572656515,689285,1003929588899.5221
2019-06-05,Fund_C,879.9648606178165,774223,1626475772086.484
2019-06-06,Fund_C,1172.1557382592882,678655,779545862104.2294
2019-06-07,Fund_C,3685.7641643883535,291397,1104498532302.4941
2019-06-08,Fund_C,1737.2185041844145,787093,1213927112395.949
2019-06-09,Fund_C,2368.592657876818,106347,1884667789120.3162
2019-06-10,Fund_C,1866.7321766702855,729817,1309817772874.71
2019-06-11,Fund_C,1544.830447791376,834285,262235740428.79892
2019-06-12,Fund_C,931.9525513829876,673549,1165332865767.9685
2019-06-13,Fund_C,2760.4564269141783,223489,1324175940622.6082
2019-06-14,Fund_C,2887.0560037748755,830586,19993795201.96895
2019-06-15,Fund_C,1135.796111849228,892971,151536497498.67987
2019-06-16,Fund_C,3166.59283006658,83423,38977192095.671005
2019-06-17,Fund_C,3425.414041191634,909356,97457642897.93019
2019-06-18,Fund_C,3686.6666301465402,90646,180240442008.62384
2019-06-19,Fund_C,686.7890349775612,252746,1915673168380.851
2019-06-20,Fund_C,1250.498550272402,521604,414235057019.84735
2019-06-21,Fund_C,3448.395722639598,137255,409910907818.656
2019-06-22,Fund_C,834.2338011701812,806455,1714981540684.0625
2019-06-23,Fund_C,63.700414011806714,272101,1505760337751.1914
2019-06-24,Fund_C,3489.767875493956,279764,1351954920718.5837
2019-06-25,Fund_C,1339.475294917909,267635,844048956438.3597
2019-06-26,Fund_C,1687.2652242988524,371644,63322819260.976425
2019-06-27,Fund_C,1813.0194015965199,39728,1653253049132.283
2019-06-28,Fund_C,3400.6846726355525,65650,1721731726517.2996
2019-06-29,Fund_C,1384.6739711441685,690927,964104351327.7885
2019-06-30,Fund_C,3574.505549133103,4387,1290123301465.775
2019-07-01,Fund_C,2486.9095952897896,17025,955830968226.9779
2019-07-02,Fund_C,2132.7825599330527,775047,593021445418.8574
2019-07-03,Fund_C,1336.1773031534765,919950,1081050644239.1765
2019-07-04,Fund_C,1012.6612003106841,754795,1377509080483.6064
2019-07-05,Fund_C,2515.030848970527,629961,309958432751.2386
2019-07-06,Fund_C,1815.2319322234757,782915,1061900272635.6195
2019-07-07,Fund_C,3646.538239231425,104896,1552143471579.3865
2019-07-08,Fund_C,1991.9729286504964,945114,951705983442.8757
2019-07-09,Fund_C,2071.589920969705,431197,314632023490.6783
2019-07-10,Fund_C,1696.056960487203,685669,1739580324651.233
2019-07-11,Fund_C,3167.5888381155755,60388,1348043845627.288
2019-07-12,Fund_C,1728.114832531618,908179,1265423177210.1094
2019-07-13,Fund_C,1113.900899011532,162506,1303690924104.6233
2019-07-14,Fund_C,3455.0219534593634,374074,490875528697.66815
2019-07-15,Fund_C,2407.4714743926993,916874,985134832351.3774
2019-07-16,Fund_C,2386.4653680875567,559514,652648890766.296
2019-07-17,Fund_C,2462.74771829751,465050,1667221455825.3455
2019-07-18,Fund_C,2889.417005412384,805838,1177938846595.6875
2019-07-19,Fund_C,1286.618557784639,953220,1434870321693.0647
2019-07-20,Fund_C,183.68526479036123,548277,1320942504225.62
2019-07-21,Fund_C,3251.842985464188,43580,967957102003.5315
2019-07-22,Fund_C,559.1749628324678,833163,1609905692661.7815
2019-07-23,Fund_C,2901.1879619816496,602829,1231118266109.2925
2019-07-24,Fund_C,375.14542823494855,663221,454344139466.912
2019-07-25,Fund_C,1532.4659760125437,303183,582205064019.7808
2019-07-26,Fund_C,298.9529758345761,404569,1654107897463.524
2019-07-27,Fund_C,2112.744034529512,369315,1882521488032.2783
2019-07-28,Fund_C,2629.8863024872217,671990,1096459270857.5022
2019-07-29,Fund_C,727.1609076538438,589338,771695780248.5159
2019-07-30,Fund_C,1517.9290928316882,128281,1250398747144.0227
2019-07-31,Fund_C,3724.4459896200615,191173,967529833998.5234
2019-08-01,Fund_C,1797.4370125744542,595542,1683547621748.31
2019-08-02,Fund_C,3220.0470974573986,103454,1666156231054.752
2019-08-03,Fund_C,3712.379742987826,280051,912851071100.6011
2019-08-04,Fund_C,3898.6660086602815,626073,1609359857202.0034
2019-08-05,Fund_C,3598.3719777809088,529772,386719721641.387
2019-08-06,Fund_C,1303.7510501779282,548482,748454153920.226
2019-08-07,Fund_C,3852.162900336712,24886,160123985759.81186
2019-08-08,Fund_C,3258.961204896885,9537,1615780701968.427
2019-08-09,Fund_C,3356.8435553759764,232688,1950511021539.351
2019-08-10,Fund_C,109.93328747874733,286543,1153951874901.3862
2019-08-11,Fund_C,3819.24351010726,745551,1533226093375.0425
2019-08-12,Fund_C,3123.456384202526,879242,803786603671.1788
2019-08-13,Fund_C,3083.4716112062047,492660,1123544446023.6245
2019-08-14,Fund_C,372.0226871679157,532180,695364069199.6742
2019-08-15,Fund_C,968.6457372396584,392723,1393997888407.4844
2019-08-16,Fund_C,3850.9335772947015,565832,493243606524.9812
2019-08-17,Fund_C,2027.6744454816314,370761,307331259731.08374
2019-08-18,Fund_C,1621.5391720371615,20267,1797219639077.2312
2019-08-19,Fund_C,3367.7662277303093,827828,1728698755252.2896
2019-08-20,Fund_C,394.99463575008014,767921,1670085204952.164
2019-08-21,Fund_C,1696.9209642706842,114204,1643263648324.9963
2019-08-22,Fund_C,1534.0180589672302,949844,1459280452020.7322
2019-08-23,Fund_C,1431.9129787700515,518130,1749644715988.8345
2019-08-24,Fund_C,1265.384362429639,783513,421218430974.89844
2019-08-25,Fund_C,879.7960793208083,491888,1740935012422.1472
2019-08-26,Fund_C,732.9976718125627,632766,1835665495444.8806
2019-08-27,Fund_C,2579.6041618327126,568692,1432291581767.6133
2019-08-28,Fund_C,3681.6096227742796,692588,1199103514425.5903
2019-08-29,Fund_C,2059.963998737032,314880,472904544227.325
2019-08-30,Fund_C,1226.9994817692448,513637,1732455234898.8455
2019-08-31,Fund_C,678.6827810027941,486641,1154077989250.9753
2019-09-01,Fund_C,3329.066291957747,206956,1221727921042.8818
2019-09-02,Fund_C,3887.3936230691943,409853,1213516089570.6584
2019-09-03,Fund_C,1429.1638357980148,256529,1733692176149.594
2019-09-04,Fund_C,1199.2541809309091,733120,274817361393.47095
2019-09-05,Fund_C,2425.8971642510182,702540,124282992148.77782
2019-09-06,Fund_C,3112.549474766032,449915,448743527805.72
2019-09-07,Fund_C,1848.841074021174,592131,984027754209.8635
2019-09-08,Fund_C,2538.788941950749,737532,939362303321.7822
2019-09-09,Fund_C,2880.368818692003,472178,1024549960772.2246
2019-09-10,Fund_C,3844.339537031908,934084,229556162249.20245
2019-09-11,Fund_C,701.8974555543294,767020,1585991911551.0085
2019-09-12,Fund_C,3989.6608506102093,200460,604945763348.3772
2019-09-13,Fund_C,1599.0187882028538,576664,1826546746723.2397
2019-09-14,Fund_C,2906.640563769887,299356,1680086771831.08
2019-09-15,Fund_C,2311.036792993339,983724,127861187384.3401
2019-09-16,Fund_C,1972.3410371849184,243208,108074271415.27632
2019-09-17,Fund_C,2807.3977064897667,441620,1258328089254.9697
2019-09-18,Fund_C,1613.2277083832007,51403,155474878346.6436
2019-09-19,Fund_C,548.1344262803852,682607,1144104080762.4016
2019-09-20,Fund_C,1981.128863328897,215387,159248103935.7705
2019-09-21,Fund_C,2111.5676891951584,616414,959217490046.249
2019-09-22,Fund_C,847.51350592976,857709,838794160870.5287
2019-09-23,Fund_C,3745.6964574981957,966006,1182277094756.062
2019-09-24,Fund_C,948.5288042528505,372854,713033789200.971
2019-09-25,Fund_C,1666.448996632186,739036,280954334069.67255
2019-09-26,Fund_C,661.9722630366571,814039,1684390047538.6719
2019-09-27,Fund_C,2166.3967524384293,254064,599302344340.5
2019-09-28,Fund_C,1265.1685519953542,64543,135858376416.09142
2019-09-29,Fund_C,1982.626453905532,768620,1001689052952.0673
2019-09-30,Fund_C,937.2368200098975,642405,1755472336977.108
2019-10-01,Fund_C,262.4117553974272,441217,562159729629.7097
2019-10-02,Fund_C,3127.9452717749086,865726,902055121287.7168
2019-10-03,Fund_C,2582.290821640651,305335,805733180299.9346
2019-10-04,Fund_C,1395.920455058501,582245,97727589901.54118
2019-10-05,Fund_C,237.6021874951728,130658,1736825585822.2231
2019-10-06,Fund_C,3469.0214976536276,868046,1518003754281.012
2019-10-07,Fund_C,720.6902694959334,558090,192442016531.77948
2019-10-08,Fund_C,3726.4317622116405,499953,265199594369.70383
2019-10-09,Fund_C,1940.451745454036,258626,22153142215.830105
2019-10-10,Fund_C,1394.5275041385107,964535,1971450724095.565
2019-10-11,Fund_C,2979.9499337193074,607228,832944211969.8914
2019-10-12,Fund_C,3513.5156539969835,380144,1860849223703.1848
2019-10-13,Fund_C,1514.3185764005573,962935,840866398599.2731
2019-10-14,Fund_C,1659.0078210722397,640432,208496925828.2596
2019-10-15,Fund_C,1760.9749664214294,680031,687305036414.4877
2019-10-16,Fund_C,3693.176092840743,565956,837045027139.9106
2019-10-17,Fund_C,2785.627766481614,815005,354052098423.4418
2019-10-18,Fund_C,1028.2021623303394,699902,107962205531.53357
2019-10-19,Fund_C,780.7488051328187,722958,633719997803.508
2019-10-20,Fund_C,959.9522705280235,66258,1079047249696.7869
2019-10-21,Fund_C,1091.077362282794,123608,511396857193.98083
2019-10-22,Fund_C,959.224790769306,918119,1917409257455.0193
2019-10-23,Fund_C,2651.1004664099646,368575,963368157412.924
2019-10-24,Fund_C,507.93736709715006,797214,261413170657.81235
2019-10-25,Fund_C,1580.066034346445,172934,827573146807.4009
2019-10-26,Fund_C,2518.9616132329475,486193,1415692469761.5156
2019-10-27,Fund_C,1198.8968970745768,173078,974809673029.3342
2019-10-28,Fund_C,307.8338195715492,120529,663136551394.2375
2019-10-29,Fund_C,373.20449524157476,251394,213493687816.73727
2019-10-30,Fund_C,547.5687664035111,96615,919651910468.1672
2019-10-31,Fund_C,3351.579948229213,631241,195675079555.75415
2019-11-01,Fund_C,2648.5608471396304,88087,742393657909.6118
2019-11-02,Fund_C,304.8635238356969,267918,233332309207.3554
2019-11-03,Fund_C,1594.7220726481085,726975,1352644436510.404
2019-11-04,Fund_C,1150.4114327459092,949219,1545434385498.4556
2019-11-05,Fund_C,2333.258440933761,930684,487726985822.79266
2019-11-06,Fund_C,2115.083501205638,129782,150357104544.43585
2019-11-07,Fund_C,1950.439892310374,712760,694713851323.0647
2019-11-08,Fund_C,1292.3238629718219,494173,1121494710909.5784
2019-11-09,Fund_C,594.3090995737634,869396,1536108234313.315
2019-11-10,Fund_C,2982.38671234692,890106,806392775388.0424
2019-11-11,Fund_C,3525.434236928485,21148,732524858723.5701
2019-11-12,Fund_C,3779.3960914696286,446400,1816765115911.4365
2019-11-13,Fund_C,281.5449339236428,569630,899923027741.2201
2019-11-14,Fund_C,2972.6394107760875,578767,894988907115.7944
2019-11-15,Fund_C,2919.6886646575017,164925,820588223581.8939
2019-11-16,Fund_C,3791.0829758750774,995408,727075971249.3861
2019-11-17,Fund_C,1049.0126482661735,277210,1457237137230.9697
2019-11-18,Fund_C,2981.607201265868,504984,564283433880.828
2019-11-19,Fund_C,265.77384062761405,752337,758172804086.947
2019-11-20,Fund_C,2543.4205970083954,510517,565298414453.2438
2019-11-21,Fund_C,1435.84890500611,646757,1141067435506.8801
2019-11-22,Fund_C,3087.192286212527,344228,1920822109219.3447
2019-11-23,Fund_C,3460.051931419804,958499,781199496313.7489
2019-11-24,Fund_C,1491.043116759189,430275,1936439104260.346
2019-11-25,Fund_C,2126.065066162237,534067,1313727381957.9243
2019-11-26,Fund_C,513.7460463362196,828994,1591095801559.0251
2019-11-27,Fund_C,1696.7825126327325,852059,666673480039.2854
2019-11-28,Fund_C,1475.1615533737186,852413,449619789552.49927
2019-11-29,Fund_C,773.337666148845,49294,1154043656666.1443
2019-11-30,Fund_C,3583.190567828765,777829,1981511488689.8157
2019-12-01,Fund_C,634.9469602586329,608464,1420669297298.8425
2019-12-02,Fund_C,2561.1704622442394,273497,1363567692382.2202
2019-12-03,Fund_C,3566.0634417455562,786382,900754736533.4512
2019-12-04,Fund_C,3652.2758904597413,375267,1759090132183.6028
2019-12-05,Fund_C,3183.296814370245,769611,1394238672423.3445
2019-12-06,Fund_C,745.7574788029976,359550,1350091429952.4487
2019-12-07,Fund_C,3278.854066394785,144943,585772629306.5251
2019-12-08,Fund_C,1142.431009041717,217027,1915509063904.0703
2019-12-09,Fund_C,3693.4722083584106,568665,501525444897.41986
2019-12-10,Fund_C,2850.8923916242056,991556,1047850413364.1768
2019-12-11,Fund_C,3151.806865985102,651190,679771804058.756
2019-12-12,Fund_C,385.878191332652,546958,362369733591.8669
2019-12-13,Fund_C,2351.9221981020005,142383,289042661029.7799
2019-12-14,Fund_C,3293.5114012497843,792387,586486967260.8789
2019-12-15,Fund_C,3453.281893451372,568648,1378269869754.0767
2019-12-16,Fund_C,163.095233697884,669682,1949589358276.823
2019-12-17,Fund_C,3759.678968592721,386833,1706680768072.0134
2019-12-18,Fund_C,221.1879965447949,493157,436836671070.21893
2019-12-19,Fund_C,2477.348784715657,1152,157747197297.21356
2019-12-20,Fund_C,2788.880734080483,145545,1373674568214.634
2019-12-21,Fund_C,474.0139001132437,858877,61038955739.74247
2019-12-22,Fund_C,239.6468691563111,814441,1718386387935.8928
2019-12-23,Fund_C,3150.40301008038,904858,1651269940306.6533
2019-12-24,Fund_C,1569.4489679498643,868471,1587606931840.7588
2019-12-25,Fund_C,473.0944354947385,459890,1105288315351.8748
2019-12-26,Fund_C,3062.537874731186,933045,1947094534196.227
2019-12-27,Fund_C,3404.1941270673015,465991,917274439123.7015
2019-12-28,Fund_C,2370.1754534972893,902845,1973078397143.9453
2019-12-29,Fund_C,686.8853933168501,121388,1763861128557.099
2019-12-30,Fund_C,110.12876239138869,864702,253957405812.35208
2019-12-31,Fund_C,2818.1698011426784,52517,1789900191555.8904
2020-01-01,Fund_C,2223.0517155600014,212455,610429717511.0518
2020-01-02,Fund_C,2620.648709794314,394234,1536732681131.2021
2020-01-03,Fund_C,3262.079447288403,436612,1418110172.903687
2020-01-04,Fund_C,1765.19971912224,314257,552418905185.4056
2020-01-05,Fund_C,541.8361018928006,470398,1517138301687.1348
2020-01-06,Fund_C,3762.933977293764,117539,1944722284008.6465
2020-01-07,Fund_C,2203.785402625086,303024,342754219643.9564
2020-01-08,Fund_C,2480.411770399734,481657,919364070437.3131
2020-01-09,Fund_C,3736.9751467294172,190278,1174752217771.0134
2020-01-10,Fund_C,3729.7554424255386,17484,1905172545507.4211
2020-01-11,Fund_C,2309.7736965762856,484920,907084643288.7704
2020-01-12,Fund_C,1225.565127649633,564894,1867135925081.9575
2020-01-13,Fund_C,3988.59885435032,703481,1956397746900.3027
2020-01-14,Fund_C,2739.227505316467,850050,1883322275386.5864
2020-01-15,Fund_C,1663.3248737236233,127804,1497712198186.4104
2020-01-16,Fund_C,2261.3553712716794,539752,253334990439.2785
2020-01-17,Fund_C,1692.5444985587171,597959,1205224318867.1128
2020-01-18,Fund_C,3558.8053515717575,596853,1507300039375.9468
2020-01-19,Fund_C,1955.8725307196971,194850,1909856956159.2805
2020-01-20,Fund_C,3302.9370851259264,996693,1556141935041.889
2020-01-21,Fund_C,3368.6963764008656,658869,1078331044543.4264
2020-01-22,Fund_C,3306.112734054231,702600,411122173655.8564
2020-01-23,Fund_C,2902.645019278914,920459,914655090963.5756
2020-01-24,Fund_C,3426.7669813899483,207454,1276963410478.4326
2020-01-25,Fund_C,1579.5568395107284,270222,649873730682.307
2020-01-26,Fund_C,502.9196642607434,106847,913444456184.7125
2020-01-27,Fund_C,3377.694107271432,652595,35703404748.53701
2020-01-28,Fund_C,2017.7652419650137,54932,1758171052834.8328
2020-01-29,Fund_C,553.1353284850115,486016,70497033154.77892
2020-01-30,Fund_C,505.48446261893133,608118,819171160729.0958
2020-01-31,Fund_C,679.0074563390762,334843,1022437029750.2606
2020-02-01,Fund_C,3016.344375685068,46601,1944863636828.2568
2020-02-02,Fund_C,2857.8838601918105,942881,1870391851154.6216
2020-02-03,Fund_C,855.0837867302888,597539,1293073793193.1133
2020-02-04,Fund_C,3395.3475015336912,89062,1168523267689.6848
2020-02-05,Fund_C,1161.1144423365672,40373,733745266168.7001
2020-02-06,Fund_C,3182.293054094043,188755,83133668765.15218
2020-02-07,Fund_C,1980.7833355530206,913268,536146691441.3482
2020-02-08,Fund_C,2939.617296027336,623285,1695597795053.4014
2020-02-09,Fund_C,1556.4812691405853,116292,1296890091428.829
2020-02-10,Fund_C,1421.205358524365,318145,1629037887323.2961
2020-02-11,Fund_C,3373.3704158893624,150826,1674109587132.6895
2020-02-12,Fund_C,189.44390533057512,43970,125352538986.01932
2020-02-13,Fund_C,3900.210941667154,392340,674948744001.2891
2020-02-14,Fund_C,2610.309255148225,996367,1352298800522.454
2020-02-15,Fund_C,1758.3093833877963,310199,1706323613125.4429
2020-02-16,Fund_C,2530.8153980441793,669581,1603064668293.169
2020-02-17,Fund_C,534.826738512982,607410,844870120396.6052
2020-02-18,Fund_C,2080.507198409513,82628,1864273595819.555
2020-02-19,Fund_C,3941.1273171922007,932374,602133467248.114
2020-02-20,Fund_C,979.314279494492,885978,752176804211.581
2020-02-21,Fund_C,2902.9984911935803,125409,363660243839.07837
2020-02-22,Fund_C,1768.1369345352175,252991,454614132210.2063
2020-02-23,Fund_C,2627.2096865274166,4740,18417531437.959213
2020-02-24,Fund_C,859.304553332513,544393,617672953471.6663
2020-02-25,Fund_C,1908.3366813395294,646002,613833794284.7715
2020-02-26,Fund_C,3921.3662197441367,523771,135482894356.549
2020-02-27,Fund_C,821.3842465132378,206459,681615294685.6906
2020-02-28,Fund_C,2563.9578600025907,173744,603465156130.3756
2020-02-29,Fund_C,2323.6111076288416,504607,1598310132943.872
2020-03-01,Fund_C,2281.953765847093,731262,313337119093.3653
2020-03-02,Fund_C,2479.7369941238876,91358,1450439888500.6692
2020-03-03,Fund_C,2033.839996068501,786008,260842632224.5882
2020-03-04,Fund_C,116.8764635177491,476866,992971439254.1403
2020-03-05,Fund_C,3605.382405279315,553807,1473031493622.2544
2020-03-06,Fund_C,3316.566368561922,313856,1213304917040.634
2020-03-07,Fund_C,737.9623396384293,321472,1292108287207.2935
2020-03-08,Fund_C,1682.4290506465327,665047,413535103854.52527
2020-03-09,Fund_C,3093.668473739593,710920,1654978046718.864
2020-03-10,Fund_C,3921.2461457797735,482694,1904276843147.887
2020-03-11,Fund_C,3806.991333445056,655281,309584513362.1085
2020-03-12,Fund_C,3602.468838720888,699982,1776646045045.7356
2020-03-13,Fund_C,675.5768943316016,977974,795985519423.4312
2020-03-14,Fund_C,3662.176668735569,883048,1397971587907.902
2020-03-15,Fund_C,3519.857406156764,852381,1013934416974.2455
2020-03-16,Fund_C,1538.9521491072387,200183,1586885255479.495
2020-03-17,Fund_C,1608.364248418235,549180,91519819491.32452
2020-03-18,Fund_C,1866.6402417228849,2082,648049875897.2899
2020-03-19,Fund_C,2641.893742317347,839337,95925890915.30591
2020-03-20,Fund_C,1080.3006831329121,261732,1883457832756.6982
2020-03-21,Fund_C,140.6462962877815,882538,341131985844.3104
2020-03-22,Fund_C,607.8566221591069,774006,849705364370.0381
2020-03-23,Fund_C,1788.457834928256,665095,1283250849516.679
2020-03-24,Fund_C,1163.9101492334973,12255,923540995908.9043
2020-03-25,Fund_C,3069.8404160927207,892569,1073548106207.7999
2020-03-26,Fund_C,471.42577866962193,928598,408831100084.7091
2020-03-27,Fund_C,3673.987640941475,480450,134991069946.95749
2020-03-28,Fund_C,3586.5423607784487,323659,515519384386.075
2020-03-29,Fund_C,3639.589426886488,874442,634995861417.0542
